City,State,Country,lat,lng
Nanticoke,Pennsylvania,United States,41.2005,-76.0003
Potun?ru,Andhra Pradesh,India,16.7442,81.2206
Ouando,Ouémé,Benin,6.5542,2.6616
Mfou,Centre,Cameroon,3.96,11.93
Kursaha,Bih?r,India,25.5588,85.6875
Modisi,Sulawesi Utara,Indonesia,0.4517,124.4367
Ban Ueam,Lampang,Thailand,18.4246,99.4434
Ascope,La Libertad,Peru,-7.7138,-79.1077
Tiztoutine,Oriental,Morocco,34.9833,-3.15
Basla,Punjab,Pakistan,33.3833,73.3167
Millington,Tennessee,United States,35.335,-89.8991
Nossen,Saxony,Germany,51.05,13.3
Bangshang,Sichuan,China,32.2575,108.1119
Barcs,Somogy,Hungary,45.9601,17.4601
Scottdale,Georgia,United States,33.795,-84.2634
Vejen,Syddanmark,Denmark,55.4774,9.1379
Dumri,Bih?r,India,25.8605,84.5512
Castelnovo ne’ Monti,Emilia-Romagna,Italy,44.4333,10.4
Agramonte,Matanzas,Cuba,22.6761,-81.1156
Mohanpur,Bih?r,India,25.5507,85.3222
Sawla,Savannah,Ghana,9.2833,-2.4167
Khagaur,Bih?r,India,25.1744,86.1021
São Tiago,Minas Gerais,Brazil,-20.9128,-44.5089
Bom Jesus da Serra,Bahia,Brazil,-14.3719,-40.5039
Doorn,Utrecht,Netherlands,52.0333,5.35
Timrå,Västernorrland,Sweden,62.4869,17.3258
Alcora,Valencia,Spain,40.0667,-0.2
Vadapalanji,Tamil N?du,India,9.9266,78.0096
Westphalia,Maryland,United States,38.8356,-76.8298
El Álamo,Madrid,Spain,40.2306,-3.9944
Ben N’Choud,Boumerdes,Algeria,36.8624,3.8806
Whitnash,Warwickshire,United Kingdom,52.268,-1.524
Montividiu,Goiás,Brazil,-17.4439,-51.175
Naganuma,Hokkaid?,Japan,43.0102,141.6951
M?dhopur,Bih?r,India,26.7474,84.7054
Valpoy,Goa,India,15.5324,74.1367
West Hanover,Pennsylvania,United States,40.3635,-76.7468
R?mpur,Bih?r,India,25.1826,86.1465
Ambahy,Fianarantsoa,Madagascar,-20.7667,48.4833
Forestville,Maryland,United States,38.8518,-76.8708
As?rhi,Bih?r,India,25.2892,85.2189
La Bañeza,Castille-Leon,Spain,42.2975,-5.9017
Raymondville,Texas,United States,26.4759,-97.7769
Eugenópolis,Minas Gerais,Brazil,-21.0989,-42.1869
Sirsa,Bih?r,India,26.2667,84.7403
Lep?kshi,Andhra Pradesh,India,13.8032,77.6097
Dallgow-Döberitz,Brandenburg,Germany,52.5331,13.05
Petmanhalli,Andhra Pradesh,India,17.7688,77.5056
River Grove,Illinois,United States,41.9243,-87.8379
Madhopur,Bih?r,India,26.7333,85.05
Hirehadagalli,Karn?taka,India,14.9267,75.8322
Santa Maria de Itabira,Minas Gerais,Brazil,-19.4489,-43.1128
Usmat Shaharchasi,Jizzax,Uzbekistan,39.7386,67.6433
Ban Bang Phlap,Nonthaburi,Thailand,13.9241,100.4684
Umarizal,Rio Grande do Norte,Brazil,-5.9908,-37.8139
Lowell,Indiana,United States,41.2917,-87.4195
Douglass,Pennsylvania,United States,40.3438,-75.5909
Pebble Creek,Florida,United States,28.1583,-82.3411
Cottage Grove,Oregon,United States,43.796,-123.0573
Rasebetsane,Mafeteng,Lesotho,-29.8992,27.6628
Tilougguit,Béni Mellal-Khénifra,Morocco,32.0333,-6.2
Kujri,Bih?r,India,26.2392,87.6366
Bacliff,Texas,United States,29.5085,-94.9888
Nanzhou,Pingtung,Taiwan,22.4789,120.5156
H?ki,Tottori,Japan,35.3852,133.4073
Khesht,F?rs,Iran,29.5636,51.3369
Borjomi,Samtskhe-Javakheti,Georgia,41.8389,43.3792
Kadama,Kibuku,Uganda,1.0167,33.8803
Coleford,Gloucestershire,United Kingdom,51.791,-2.6162
Navabad,Nohiyahoi Tobei Jumhurí,Tajikistan,38.5278,68.675
Chitagá,Norte de Santander,Colombia,7.1333,-72.6667
Rialma,Goiás,Brazil,-15.315,-49.5839
Borger,Drenthe,Netherlands,52.9236,6.7922
Augustdorf,North Rhine-Westphalia,Germany,51.9094,8.7317
Rebola,Bioko Norte,Equatorial Guinea,3.7192,8.8531
Santa Teresa di Riva,Sicilia,Italy,37.94,15.3625
Luanco,Asturias,Spain,43.61,-5.79
Gonghaur,Bih?r,India,26.4346,86.216
Vermilion,Ohio,United States,41.4103,-82.3214
Kendall Park,New Jersey,United States,40.4135,-74.5631
Marotaolana,Antsiranana,Madagascar,-14.0167,48.6167
Skilloúnta,Dytikí Elláda,Greece,37.6167,21.6333
Ickenham,Hillingdon,United Kingdom,51.558,-0.4484
Pazaryeri,Bilecik,Turkey,40,29.9
Douar Mzoura,Rabat-Salé-Kénitra,Morocco,34.3167,-5.9333
Serra do Salitre,Minas Gerais,Brazil,-19.1108,-46.69
Rosario,Colonia,Uruguay,-34.3139,-57.3525
Dombasle-sur-Meurthe,Grand Est,France,48.625,6.3497
Kharahara,Bih?r,India,24.9142,87.0006
Suj?pur,Bih?r,India,25.4815,87.4435
Singanamane,Karn?taka,India,13.7167,75.6333
Belgrade,Montana,United States,45.7789,-111.1736
Mallapuram,Tamil N?du,India,9.828,77.673
Jesenice,St?edo?eský Kraj,Czechia,49.9683,14.5136
Kandul?puram,Andhra Pradesh,India,15.5976,79.1365
Mah?n?thpur,Bih?r,India,26.6554,86.0674
Haripura,Jammu and Kashm?r,India,34.041,74.7923
Talugai,Tamil N?du,India,11.3752,78.4822
Altenholz,Schleswig-Holstein,Germany,54.4,10.1333
Montalegre,Vila Real,Portugal,41.8231,-7.7917
Frontera,Córdoba,Argentina,-31.4278,-62.0619
Bad Orb,Hesse,Germany,50.2167,9.35
Villacarrillo,Andalusia,Spain,38.1,-3.0833
Paricônia,Alagoas,Brazil,-9.2539,-38.0058
Veitshöchheim,Bavaria,Germany,49.8328,9.8817
Bordj Okhriss,Bouira,Algeria,36.0833,3.9667
Rupahi,Assam,India,26.411,92.74
Bluffton,Indiana,United States,40.7424,-85.173
Partanna,Sicilia,Italy,37.7289,12.8894
Zhatay,Sakha (Yakutiya),Russia,62.1641,129.8431
Novodnistrovsk,Chernivetska Oblast,Ukraine,48.5778,27.4414
Campi Salentina,Puglia,Italy,40.4,18.0167
Mount Airy,North Carolina,United States,36.5083,-80.6155
Sumner,Washington,United States,47.2189,-122.2338
Torotoro,Potosí,Bolivia,-18.1342,-65.7633
Kamifurano,Hokkaid?,Japan,43.4556,142.4672
Her?s,?z?arb?yj?n-e Sharq?,Iran,38.2467,47.1181
Blandford Forum,Dorset,United Kingdom,50.856,-2.165
Ban Thung Khao Phuang,Chiang Mai,Thailand,19.5342,98.9621
Arceburgo,Minas Gerais,Brazil,-21.3639,-46.94
Galimuyod,Ilocos Sur,Philippines,17.1833,120.4667
La Virgen,Heredia,Costa Rica,10.4312,-84.0772
Argelès-sur-Mer,Occitanie,France,42.5461,3.0239
Trescore Balneario,Lombardy,Italy,45.7,9.85
Cutro,Calabria,Italy,39.0328,16.9825
Zmeinogorsk,Altayskiy Kray,Russia,51.1667,82.2
Reiskirchen,Hesse,Germany,50.6,8.8333
Bad Lauterberg,Lower Saxony,Germany,51.6317,10.4706
Kilkunda,Tamil N?du,India,11.2569,76.6697
Magalia,California,United States,39.8228,-121.6078
Tepperum?lnall?r,Tamil N?du,India,10.9694,79.4254
Litomyšl,Pardubický Kraj,Czechia,49.8719,16.3106
Martin,Tennessee,United States,36.3385,-88.8513
Arraias,Tocantins,Brazil,-12.9308,-46.9378
Altenberge,North Rhine-Westphalia,Germany,52.0458,7.4653
Koila Belw?,Bih?r,India,26.3753,84.9986
Miribel,Auvergne-Rhône-Alpes,France,45.8244,4.9531
Dona Inês,Paraíba,Brazil,-6.6178,-35.6319
Kih?,Mie,Japan,33.7333,136
Kibich??,Okayama,Japan,34.8634,133.6935
Wilkau-Haßlau,Saxony,Germany,50.6667,12.5167
Madhur?pur,Bih?r,India,25.9456,85.9759
Karghar,Bih?r,India,25.1267,83.9274
Sortland,Nordland,Norway,68.6982,15.4138
Andonabe Atsimo,Toamasina,Madagascar,-19.8833,48.2167
San Vicente de Castellet,Catalonia,Spain,41.6655,1.8641
Mamd?pur,Karn?taka,India,16.14,74.81
Ibiassucê,Bahia,Brazil,-14.2589,-42.2569
Lighthouse Point,Florida,United States,26.2785,-80.0891
Novi Banovci,,Serbia,44.95,20.2833
Concordia Sagittaria,Veneto,Italy,45.7667,12.85
Perket,Andhra Pradesh,India,18.7942,78.3068
Peravali,Andhra Pradesh,India,15.2861,77.4997
Arlesheim,Basel-Landschaft,Switzerland,47.4922,7.6203
Avelgem,Flanders,Belgium,50.7753,3.4442
Bagnara Calabra,Calabria,Italy,38.2833,15.8167
Angostura,Antioquia,Colombia,6.8667,-75.3333
Sotkamo,Kainuu,Finland,64.1333,28.3833
Alachua,Florida,United States,29.7779,-82.4832
Mapleton,Ontario,Canada,43.7358,-80.6681
Baisa,Bih?r,India,25.3552,86.7246
Dnestrovsc,Stînga Nistrului,Moldova,46.6167,29.9167
Brahm?nandapuram,Andhra Pradesh,India,16.9583,82.0056
M?ldah,Bih?r,India,25.174,85.7599
Soyaux,Nouvelle-Aquitaine,France,45.6403,0.1978
B?rpur B?r?patti Pindraun,Bih?r,India,26.5475,86.3898
Sidi Abdallah,Marrakech-Safi,Morocco,32.5783,-7.8108
Fayzobod,Nohiyahoi Tobei Jumhurí,Tajikistan,38.55,69.3167
Shumanay,Qoraqalpog‘iston,Uzbekistan,42.6333,58.9167
Sangão,Santa Catarina,Brazil,-28.6378,-49.1289
Reading,Ohio,United States,39.2242,-84.4333
Appenweier,Baden-Württemberg,Germany,48.5397,7.98
B?gh-e Bah?dor?n,E?fah?n,Iran,32.3772,51.1883
Lake Hopatcong,New Jersey,United States,40.9599,-74.6094
Maxaranguape,Rio Grande do Norte,Brazil,-5.5158,-35.2619
Whitwick,Leicestershire,United Kingdom,52.7403,-1.3556
Acushnet,Massachusetts,United States,41.7138,-70.9012
El Chol,Baja Verapaz,Guatemala,14.9611,-90.4878
Tonse East,Karn?taka,India,13.3963,74.7217
Matias Olímpio,Piauí,Brazil,-3.7158,-42.5558
Rhosllanerchrugog,Wrexham,United Kingdom,53.011,-3.052
Congonhal,Minas Gerais,Brazil,-22.1528,-46.0389
Albert,Hauts-de-France,France,50.0019,2.6522
Garešnica,Bjelovarsko-Bilogorska Županija,Croatia,45.5667,16.9333
Höchst im Odenwald,Hesse,Germany,49.7992,8.9942
Dandkhora,Bih?r,India,25.5729,87.6472
Khurmi,Sughd,Tajikistan,39.5167,67.5833
Bar?gaon,Madhya Pradesh,India,24.5682,79.0185
N?nan,Bih?r,India,25.0905,85.5031
Greentree,New Jersey,United States,39.8989,-74.9613
Maduvanalli,Karn?taka,India,12.15,77.1
Pérols,Occitanie,France,43.565,3.9506
Jessup,Maryland,United States,39.1488,-76.7772
Regidor,Bolívar,Colombia,8.6667,-73.8333
Vaals,Limburg,Netherlands,50.7667,6.0167
San Giorgio del Sannio,Campania,Italy,41.0667,14.85
Prakhon Chai,Buri Ram,Thailand,14.6092,103.0818
S?diqpur Maraul,Bih?r,India,25.9966,85.5777
Valdobbiadene,Veneto,Italy,45.9,11.9167
Parav?da,Andhra Pradesh,India,17.6283,83.0793
Jettihalli,Tamil N?du,India,12.08,78.1193
Dinnington,Rotherham,United Kingdom,53.3667,-1.2
Sinaia,Prahova,Romania,45.35,25.5514
Siruval?r,Tamil N?du,India,11.36,77.4575
Bolekhiv,Ivano-Frankivska Oblast,Ukraine,49.0669,23.8514
Susuz,Kars,Turkey,40.78,43.1353
Gauniv?ripalle,Andhra Pradesh,India,13.9756,77.8768
Schwaikheim,Baden-Württemberg,Germany,48.8714,9.3531
Phai Sali,Nakhon Sawan,Thailand,15.6,100.6494
Pilar,Surigao del Norte,Philippines,9.8639,126.1008
Pleasanton,Texas,United States,28.9642,-98.4957
Virginópolis,Minas Gerais,Brazil,-18.8228,-42.7039
Kennett,Missouri,United States,36.2403,-90.0481
Bithlo,Florida,United States,28.5644,-81.1073
Likiškiai,Alytus,Lithuania,54.395,23.997
Dar El Kebdani,Oriental,Morocco,35.1203,-3.3322
Altofonte,Sicilia,Italy,38.05,13.3
Kirlamp?di,Andhra Pradesh,India,17.1919,82.1825
Najr?j,Al Gharb?yah,Egypt,30.9667,30.8667
Old Saybrook,Connecticut,United States,41.3017,-72.3857
Mah?r?japuram,Tamil N?du,India,9.6588,77.6631
Barn?on,Bih?r,India,25.4809,84.525
Kirchzarten,Baden-Württemberg,Germany,47.9667,7.95
L?pang?,Jh?rkhand,India,23.6333,85.377
Natuba,Paraíba,Brazil,-7.6408,-35.55
Maria Enzersdorf,Niederösterreich,Austria,48.1,16.2833
Saks,Alabama,United States,33.7118,-85.8536
Nova Europa,São Paulo,Brazil,-21.7783,-48.5608
Inung?r,Tamil N?du,India,10.8507,78.4889
Vadd?di,Andhra Pradesh,India,17.8474,82.8729
Ban Dan Na Kham,Uttaradit,Thailand,17.7167,100.1333
Thilogne,Matam,Senegal,15.9239,-13.6578
Bom Repouso,Minas Gerais,Brazil,-22.4708,-46.145
Port Wentworth,Georgia,United States,32.1951,-81.1991
Ayntap,Ararat,Armenia,40.0986,44.4681
Palestina,Huila,Colombia,1.75,-76.0667
Jefferson,Louisiana,United States,29.9609,-90.1554
Fuveau,Provence-Alpes-Côte d’Azur,France,43.4522,5.5617
Valley,Alabama,United States,32.8088,-85.181
Fateh?b?d,Punjab,India,31.3811,75.0996
Lahstedt,Lower Saxony,Germany,52.25,10.2167
San Vendemiano,Veneto,Italy,45.8914,12.3389
Topoloveni,Arge?,Romania,44.8069,25.0839
Newberry,South Carolina,United States,34.2813,-81.601
Bad Wildbad,Baden-Württemberg,Germany,48.7503,8.5506
Florestópolis,Paraná,Brazil,-22.8628,-51.3869
Praia do Carvoeiro,Faro,Portugal,37.12,-8.46
Villamarchante,Valencia,Spain,39.5678,-0.6225
Sidi Boushab,Souss-Massa,Morocco,30.074,-9.279
Oneida,New York,United States,43.0769,-75.6622
Iramaia,Bahia,Brazil,-13.2858,-40.9508
Huittinen,Satakunta,Finland,61.175,22.7
Ivangorod,Leningradskaya Oblast’,Russia,59.3667,28.2167
Langhirano,Emilia-Romagna,Italy,44.6167,10.2667
Española,New Mexico,United States,36.0044,-106.0686
Lyngdal,Agder,Norway,58.1333,7.0833
R?parla,Andhra Pradesh,India,15.9569,80.8703
Kannamangalam,Tamil N?du,India,12.7499,79.1518
Lyuboml’,Volynska Oblast,Ukraine,51.2158,24.0408
Marlton,New Jersey,United States,39.9014,-74.9294
Olëkminsk,Sakha (Yakutiya),Russia,60.3667,120.4167
B?rikai,Tamil N?du,India,12.8056,77.971
Heum,Vestfold og Telemark,Norway,59.0955,10.104
Karahall?,U?ak,Turkey,38.3167,29.5167
Blackwells Mills,New Jersey,United States,40.4773,-74.5976
Ch?kand,Bih?r,India,24.8907,84.9761
Steinfeld,Lower Saxony,Germany,52.6,8.2167
Wildberg,Baden-Württemberg,Germany,48.6239,8.7472
Bellmead,Texas,United States,31.6026,-97.0897
Pitkyaranta,Kareliya,Russia,61.575,31.4778
Rishivandiyam,Tamil N?du,India,11.817,79.1
Wittenbach,Sankt Gallen,Switzerland,47.4667,9.3795
Forestville,Ohio,United States,39.0711,-84.3389
North Bellport,New York,United States,40.7868,-72.9457
Douar Echbanat,Fès-Meknès,Morocco,34.2167,-5.35
Coste?ti,Arge?,Romania,44.6697,24.88
Emsworth,Hampshire,United Kingdom,50.849,-0.938
R?mpur Khajuriy?,Bih?r,India,26.3923,84.7688
Gossau,Zürich,Switzerland,47.3081,8.7567
Königsbach-Stein,Baden-Württemberg,Germany,48.9664,8.6089
Corzuela,Chaco,Argentina,-26.9333,-60.9667
Etropole,Sofia,Bulgaria,42.8333,24
Karkam??,Gaziantep,Turkey,36.834,37.999
Colonia Nicolich,Canelones,Uruguay,-34.8167,-56.0167
Nanfang,Guangdong,China,23.3568,115.5167
Georgian Bluffs,Ontario,Canada,44.65,-81.0333
Bajw?ra,Punjab,India,31.515,75.9494
Samalpur,West Bengal,India,25.1961,88.0419
Luís Alves,Santa Catarina,Brazil,-26.7208,-48.9328
Somireddipalle,Andhra Pradesh,India,14.8365,78.9062
Pintuyan,Southern Leyte,Philippines,9.95,125.25
Alcaudete,Andalusia,Spain,37.5833,-4.1
Klipphausen,Saxony,Germany,51.0833,13.5333
Ady?r,Karn?taka,India,12.8756,74.9232
Jomasho‘y,Namangan,Uzbekistan,40.8633,71.4597
Puerto Santander,Norte de Santander,Colombia,8.3636,-72.4075
Jaltocan,Hidalgo,Mexico,21.1333,-98.5383
Kangning,Gansu,China,38.0176,102.352
Minobu,Yamanashi,Japan,35.4675,138.4424
Hach?r?d,M?zandar?n,Iran,36.6864,51.3447
Olevsk,Zhytomyrska Oblast,Ukraine,51.2278,27.6481
Aradeo,Puglia,Italy,40.1333,18.1333
Pembroke Dock,Pembrokeshire,United Kingdom,51.6933,-4.9458
Altusried,Bavaria,Germany,47.8,10.2167
Aulendorf,Baden-Württemberg,Germany,47.9542,9.6389
Essex Junction,Vermont,United States,44.4902,-73.1141
Carmaux,Occitanie,France,44.0492,2.1581
Salanso,Boucle du Mouhoun,Burkina Faso,12.1833,-4.0833
Minn?mpalli,Tamil N?du,India,11.6758,78.2676
Niebüll,Schleswig-Holstein,Germany,54.7881,8.8296
Somers Point,New Jersey,United States,39.3167,-74.6066
Annav?sal,Tamil N?du,India,10.4667,78.7
Bujari,Acre,Brazil,-9.8308,-67.9519
Campton Hills,Illinois,United States,41.9498,-88.4166
Trumbull Center,Connecticut,United States,41.2415,-73.1836
Tomblaine,Grand Est,France,48.6856,6.2117
Neuenhof,Aargau,Switzerland,47.4469,8.3292
Frouzins,Occitanie,France,43.5161,1.3247
Koranampatti,Tamil N?du,India,11.6085,77.9049
Bogen,Bavaria,Germany,48.9167,12.6833
Corcuera,Romblon,Philippines,12.8,122.05
Roelofarendsveen,Zuid-Holland,Netherlands,52.2,4.6333
Manakana,Toamasina,Madagascar,-19.8167,48.3667
Irineópolis,Santa Catarina,Brazil,-26.2389,-50.8
Tangermünde,Saxony-Anhalt,Germany,52.5408,11.9689
Fairmont,Minnesota,United States,43.6441,-94.4621
Shenjiaba,Shaanxi,China,32.9441,108.6414
Isua,Bih?r,India,25.233,85.843
Dobh?w?n,Bih?r,India,25.3987,85.7856
Türkan,Bak?,Azerbaijan,40.3639,50.215
Takkali,Tamil N?du,India,8.2461,77.3186
Sidi Bou Ali,Sousse,Tunisia,35.9561,10.4722
Dharmavaram,Andhra Pradesh,India,18.2164,83.8856
Le Mars,Iowa,United States,42.781,-96.1733
Santiago,Ica,Peru,-14.1892,-75.7126
Felling,Gateshead,United Kingdom,54.95,-1.564
Mörlenbach,Hesse,Germany,49.599,8.7369
Saint-Grégoire,Bretagne,France,48.1511,-1.6861
Àrvorezinha,Rio Grande do Sul,Brazil,-28.8719,-52.175
Kangaroo Flat,Victoria,Australia,-36.7833,144.233
Haikoucun,Zhejiang,China,28.3237,120.0853
Loudoun Valley Estates,Virginia,United States,38.977,-77.5053
Sudogda,Vladimirskaya Oblast’,Russia,55.95,40.8667
Neuenstadt am Kocher,Baden-Württemberg,Germany,49.2333,9.3333
Kothi,Madhya Pradesh,India,24.7526,80.7775
Bogué,Brakna,Mauritania,16.5904,-14.27
Vellat?ru,Andhra Pradesh,India,16.1209,79.6508
Isabela,Puerto Rico,Puerto Rico,18.4991,-67.022
Burtonsville,Maryland,United States,39.1166,-76.9356
R?oke Kal?n,Punjab,India,30.8219,75.1828
Karor,Bih?r,India,25.6018,86.093
Zuyevka,Kirovskaya Oblast’,Russia,58.4,51.15
Sucupira do Norte,Maranhão,Brazil,-6.4769,-44.1919
Pôrto Firme,Minas Gerais,Brazil,-20.6728,-43.0839
S?ndekuppam,Tamil N?du,India,12.4567,78.2125
Oudewater,Utrecht,Netherlands,52.0167,4.8667
Khiram,Jammu and Kashm?r,India,33.732,75.16
Brikama Ba,Central River,The Gambia,13.5333,-14.9333
Granbury,Texas,United States,32.4475,-97.7702
Sylva,Sverdlovskaya Oblast’,Russia,57.3139,58.7889
Trabia,Sicilia,Italy,38,13.65
Brikcha,Tanger-Tétouan-Al Hoceïma,Morocco,34.9667,-5.5833
N?s?ud,Bistri?a-N?s?ud,Romania,47.2833,24.4067
Kiso,Nagano,Japan,35.9363,137.7831
Roche-la-Molière,Auvergne-Rhône-Alpes,France,45.4339,4.3236
Alagarai,Tamil N?du,India,10.9826,78.3891
Mungod,Andhra Pradesh,India,17.0667,79.0667
Reddipalle,Andhra Pradesh,India,14.1993,78.0102
Cittanova,Calabria,Italy,38.35,16.0833
Achchippatti,Tamil N?du,India,10.6989,77.015
Kourani,Grande Comore,Comoros,-11.8511,43.4261
Phon Charoen,Bueng Kan,Thailand,18.0258,103.7094
Ivankiv,Kyivska Oblast,Ukraine,50.9328,29.9047
Oulad Slim,Casablanca-Settat,Morocco,32.7775,-7.7725
Mawai,Madhya Pradesh,India,24.8043,78.9388
Muhammadganj,Bih?r,India,26.1506,87.0792
Kottap?lem,Andhra Pradesh,India,16.5787,79.8756
Sovata,Mure?,Romania,46.5961,25.0744
Erraballa,Andhra Pradesh,India,14.3971,78.1744
Sidi Rahhal,Marrakech-Safi,Morocco,31.6667,-7.4833
Pierrelaye,Île-de-France,France,49.0225,2.1503
Dougba,Collines,Benin,8.4497,2.4737
Villas?gar,Andhra Pradesh,India,18.4736,78.9645
Gages Lake,Illinois,United States,42.3519,-87.9828
Conceição dos Ouros,Minas Gerais,Brazil,-22.4128,-45.7978
Fanj?’,Ad D?khil?yah,Oman,23.4675,58.1061
Gauli Pal?siya,Madhya Pradesh,India,22.5323,75.7275
Cunupia,Chaguanas,Trinidad and Tobago,10.55,-61.3667
Warr Acres,Oklahoma,United States,35.5285,-97.6182
Schwaig,Bavaria,Germany,49.4692,11.2008
Farmersville,California,United States,36.305,-119.2083
Lachen,Schwyz,Switzerland,47.1833,8.85
Masindi Port,Kiryandongo,Uganda,1.6983,32.0778
M?li,Bih?r,India,25.6549,86.7275
Kalanak,Nohiyahoi Tobei Jumhurí,Tajikistan,39.0833,70.5
Santa Fé,Paraná,Brazil,-23.0378,-51.805
Fairview,Oregon,United States,45.5469,-122.439
Flat Rock,Michigan,United States,42.0991,-83.2716
Sr?r?mapuram,Andhra Pradesh,India,16.86,81.99
Lake Monticello,Virginia,United States,37.921,-78.3295
Semmarikulan,Tamil N?du,India,8.4815,77.9972
São Gonçalo do Pará,Minas Gerais,Brazil,-19.9828,-44.8589
Großburgwedel,Lower Saxony,Germany,52.4933,9.8586
Edwards,Colorado,United States,39.6215,-106.6184
Silv?rpatti,Tamil N?du,India,10.4473,77.9086
Balikumbat,North-West,Cameroon,5.8928,10.3597
Shirbadgi,Karn?taka,India,16.0417,75.9433
Dihri,Bih?r,India,25.3796,85.5376
Tansandra,Karn?taka,India,13.0554,77.6342
Awfouss,Drâa-Tafilalet,Morocco,31.6833,-4.1667
Krasnoilsk,Chernivetska Oblast,Ukraine,48.0167,25.5833
Quinto di Treviso,Veneto,Italy,45.65,12.1667
R?mannapeta,Andhra Pradesh,India,17.2833,79.1
Ridgefield,Washington,United States,45.8114,-122.7051
Nevelsk,Sakhalinskaya Oblast’,Russia,46.6833,141.8667
Bomporto,Emilia-Romagna,Italy,44.7333,11.0333
Coroneo,Guanajuato,Mexico,20.1333,-100.3333
Manal?rpettai,Tamil N?du,India,12.0079,79.0918
Ontario,New York,United States,43.2408,-77.314
Baraçlândia,Tocantins,Brazil,-7.205,-47.7569
Dan,Zou,Benin,7.3167,2.0667
Kragerø,Vestfold og Telemark,Norway,58.8869,9.3469
Prestonpans,East Lothian,United Kingdom,55.9597,-2.961
Heath,Ohio,United States,40.0241,-82.4413
?dupugallu,Andhra Pradesh,India,16.4609,80.7543
Molango,Hidalgo,Mexico,20.7844,-98.7175
Myers Corner,New York,United States,41.5864,-73.8793
Volpago del Montello,Veneto,Italy,45.7833,12.1167
Modav?ndisatyamangalam,Tamil N?du,India,11.2635,77.7285
Tiddas,Rabat-Salé-Kénitra,Morocco,33.5665,-6.2659
B?gh?n,Kerm?n,Iran,30.1811,56.8019
Beni Oulid,Fès-Meknès,Morocco,34.5897,-4.4514
Danville,Indiana,United States,39.7584,-86.5019
Chinchinim,Goa,India,15.2,73.97
Roseira,São Paulo,Brazil,-22.8978,-45.305
Tha Muang,Kanchanaburi,Thailand,13.9611,99.6411
Scituate,Rhode Island,United States,41.7926,-71.6203
Brumath,Grand Est,France,48.7319,7.7083
Waimea,Hawaii,United States,20.0124,-155.6381
Devar?palle,Andhra Pradesh,India,17.9886,82.9811
Ayd?nc?k,Yozgat,Turkey,40.1167,35.2667
Eerbeek,Gelderland,Netherlands,52.1053,6.0633
Ban Klang,Lamphun,Thailand,18.5791,99.0687
Limoux,Occitanie,France,43.0569,2.2186
Werlte,Lower Saxony,Germany,52.85,7.6833
Wabash,Indiana,United States,40.8034,-85.8301
Agatogba,Mono,Benin,6.4,1.9
Vedurup?val?ru,Andhra Pradesh,India,16.5519,80.7309
Corral de Bustos,Córdoba,Argentina,-33.2833,-62.2
Agua Blanca Iturbide,Hidalgo,Mexico,20.35,-98.35
Portet-sur-Garonne,Occitanie,France,43.5219,1.4061
Plaridel,Quezon,Philippines,13.9511,122.0203
Pirapetinga,Minas Gerais,Brazil,-21.6558,-42.3458
Bas?ha,Bih?r,India,26.1329,86.748
N?gulap?du,Andhra Pradesh,India,16.309,80.371
Machchand,Madhya Pradesh,India,26.3241,79.0543
Planura,Minas Gerais,Brazil,-20.1378,-48.7019
Merzenich,North Rhine-Westphalia,Germany,50.8262,6.5267
Waterford,New Jersey,United States,39.7415,-74.8207
Rawdon,Quebec,Canada,46.05,-73.7167
Pella,Iowa,United States,41.4052,-92.9189
Amurrio,Basque Country,Spain,43.0528,-3.0014
São José do Calçado,Espírito Santo,Brazil,-21.025,-41.6539
Anröchte,North Rhine-Westphalia,Germany,51.5667,8.3333
Dh?ntola,West Bengal,India,26.2016,88.1095
Baldeogarh,Madhya Pradesh,India,24.7562,79.0672
Plattekill,New York,United States,41.6478,-74.0718
P?malakkundu,Tamil N?du,India,9.8871,77.4498
